Datum	2021-02-18
Zeit	14:25:18

KSP-h(max)[m]	Zeile-Schnitt(alle_Daten)	Zeile_Schnitt(MM-Daten)
0.28	4020	311


Kistler-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4643.951	770.388	11.09	15601.687	224.592
myoMOTION-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4623.2	652.27	9.39	15256.305	219.62


# Zeit[Hz]	Kraft[N]	Impuls[Ns]	Geschw[m/s]	P_abs[W]	P_rel[W]
4327.000000	539.964000	392.678000	5.653000	3052.273000	43.939000
4328.000000	537.686000	392.570000	5.651000	3038.561000	43.741000
4329.000000	535.413000	392.486000	5.650000	3025.069000	43.547000
4330.000000	533.804000	392.376000	5.648000	3015.128000	43.404000
4331.000000	531.191000	392.289000	5.647000	2999.706000	43.182000
4332.000000	528.885000	392.175000	5.646000	2985.819000	42.982000
4333.000000	527.244000	392.085000	5.644000	2975.875000	42.839000
4334.000000	524.972000	391.970000	5.643000	2962.174000	42.642000
4335.000000	523.362000	391.877000	5.641000	2952.394000	42.501000
4336.000000	520.834000	391.759000	5.640000	2937.241000	42.283000
4337.000000	518.889000	391.663000	5.638000	2925.561000	42.114000
4338.000000	516.921000	391.542000	5.636000	2913.562000	41.942000
4339.000000	514.971000	391.444000	5.635000	2901.844000	41.773000
4340.000000	512.699000	391.320000	5.633000	2888.125000	41.576000
4341.000000	511.429000	391.219000	5.632000	2880.233000	41.462000
4342.000000	509.789000	391.093000	5.630000	2870.070000	41.316000
4343.000000	508.147000	390.990000	5.628000	2860.076000	41.172000
4344.000000	506.538000	390.862000	5.627000	2850.082000	41.028000
4345.000000	504.264000	390.757000	5.625000	2836.526000	40.833000
4346.000000	502.625000	390.626000	5.623000	2826.358000	40.686000
4347.000000	500.352000	390.518000	5.622000	2812.797000	40.491000
4348.000000	498.743000	390.384000	5.620000	2802.796000	40.347000
4349.000000	497.732000	390.274000	5.618000	2796.328000	40.254000
4350.000000	495.788000	390.139000	5.616000	2784.439000	40.083000
4351.000000	493.820000	390.027000	5.615000	2772.586000	39.912000
4352.000000	492.209000	389.889000	5.613000	2762.568000	39.768000
4353.000000	490.941000	389.775000	5.611000	2754.643000	39.654000
4354.000000	489.301000	389.635000	5.609000	2744.454000	39.507000
4355.000000	488.032000	389.518000	5.607000	2736.519000	39.393000
4356.000000	486.724000	389.377000	5.605000	2728.193000	39.273000
4357.000000	485.710000	389.259000	5.604000	2721.682000	39.180000
4358.000000	484.436000	389.116000	5.601000	2713.546000	39.062000
4359.000000	482.831000	388.996000	5.600000	2703.728000	38.921000
4360.000000	481.524000	388.851000	5.598000	2695.403000	38.801000
4361.000000	479.884000	388.729000	5.596000	2685.379000	38.657000
4362.000000	479.254000	388.583000	5.594000	2680.840000	38.592000
4363.000000	477.941000	388.460000	5.592000	2672.652000	38.474000
4364.000000	476.996000	388.311000	5.590000	2666.348000	38.383000
4365.000000	475.998000	388.187000	5.588000	2659.915000	38.290000
4366.000000	475.062000	388.037000	5.586000	2653.664000	38.200000
4367.000000	474.086000	387.912000	5.584000	2647.356000	38.110000
4368.000000	473.076000	387.761000	5.582000	2640.686000	38.014000
4369.000000	472.774000	387.634000	5.580000	2638.136000	37.977000
4370.000000	472.460000	387.483000	5.578000	2635.357000	37.937000
4371.000000	471.462000	387.355000	5.576000	2628.924000	37.844000
4372.000000	471.118000	387.203000	5.574000	2625.974000	37.802000
4373.000000	470.144000	387.074000	5.572000	2619.676000	37.711000
4374.000000	469.466000	386.921000	5.570000	2614.862000	37.642000
4375.000000	468.525000	386.792000	5.568000	2608.748000	37.554000
4376.000000	467.856000	386.637000	5.566000	2603.980000	37.485000
4377.000000	467.256000	386.507000	5.564000	2599.767000	37.425000
4378.000000	466.911000	386.352000	5.562000	2596.805000	37.382000
4379.000000	465.604000	386.220000	5.560000	2588.656000	37.265000
4380.000000	465.302000	386.064000	5.558000	2585.927000	37.225000
4381.000000	464.626000	385.932000	5.556000	2581.290000	37.159000
4382.000000	463.984000	385.775000	5.553000	2576.672000	37.092000
4383.000000	463.348000	385.642000	5.551000	2572.252000	37.028000
4384.000000	462.677000	385.484000	5.549000	2567.479000	36.960000
4385.000000	463.040000	385.351000	5.547000	2568.602000	36.976000
4386.000000	462.364000	385.193000	5.545000	2563.798000	36.907000
4387.000000	462.062000	385.059000	5.543000	2561.232000	36.870000
4388.000000	461.681000	384.900000	5.541000	2558.066000	36.824000
4389.000000	461.714000	384.766000	5.539000	2557.356000	36.814000
4390.000000	460.740000	384.607000	5.537000	2550.906000	36.721000
4391.000000	460.730000	384.472000	5.535000	2549.957000	36.708000
4392.000000	461.057000	384.312000	5.532000	2550.713000	36.718000
4393.000000	460.422000	384.178000	5.530000	2546.305000	36.655000
4394.000000	460.421000	384.018000	5.528000	2545.240000	36.640000
4395.000000	460.144000	383.883000	5.526000	2542.813000	36.605000
4396.000000	459.766000	383.723000	5.524000	2539.666000	36.559000
4397.000000	459.794000	383.587000	5.522000	2538.922000	36.549000
4398.000000	459.458000	383.427000	5.520000	2536.011000	36.507000
4399.000000	458.517000	383.291000	5.518000	2529.919000	36.419000
4400.000000	458.767000	383.130000	5.515000	2530.235000	36.424000
4401.000000	458.460000	382.994000	5.513000	2527.641000	36.386000
4402.000000	458.119000	382.833000	5.511000	2524.701000	36.344000
4403.000000	457.811000	382.696000	5.509000	2522.100000	36.307000
4404.000000	457.811000	382.535000	5.507000	2521.034000	36.291000
4405.000000	457.805000	382.398000	5.505000	2520.104000	36.278000
4406.000000	456.864000	382.236000	5.502000	2513.860000	36.188000
4407.000000	457.198000	382.099000	5.500000	2514.795000	36.201000
4408.000000	456.891000	381.937000	5.498000	2512.039000	36.162000
4409.000000	456.884000	381.800000	5.496000	2511.100000	36.148000
4410.000000	456.842000	381.638000	5.494000	2509.799000	36.129000
4411.000000	456.540000	381.500000	5.492000	2507.235000	36.093000
4412.000000	456.493000	381.338000	5.489000	2505.912000	36.073000
4413.000000	457.156000	381.200000	5.488000	2508.645000	36.113000
4414.000000	457.183000	381.038000	5.485000	2507.733000	36.100000
4415.000000	457.177000	380.901000	5.483000	2506.794000	36.086000
4416.000000	457.170000	380.739000	5.481000	2505.695000	36.070000
4417.000000	457.537000	380.602000	5.479000	2506.802000	36.086000
4418.000000	457.866000	380.441000	5.477000	2507.539000	36.097000
4419.000000	458.158000	380.304000	5.475000	2508.233000	36.107000
4420.000000	458.486000	380.143000	5.472000	2508.971000	36.118000
4421.000000	458.773000	380.007000	5.470000	2509.637000	36.127000
4422.000000	459.141000	379.846000	5.468000	2510.589000	36.141000
4423.000000	459.469000	379.710000	5.466000	2511.487000	36.154000
4424.000000	459.463000	379.550000	5.464000	2510.393000	36.138000
4425.000000	459.456000	379.414000	5.462000	2509.460000	36.125000
4426.000000	460.083000	379.254000	5.459000	2511.821000	36.159000
4427.000000	460.413000	379.119000	5.458000	2512.729000	36.172000
4428.000000	461.071000	378.960000	5.455000	2515.259000	36.208000
4429.000000	461.064000	378.825000	5.453000	2514.330000	36.195000
4430.000000	461.357000	378.666000	5.451000	2514.869000	36.202000
4431.000000	462.020000	378.532000	5.449000	2517.589000	36.242000
4432.000000	462.349000	378.373000	5.447000	2518.326000	36.252000
4433.000000	462.342000	378.239000	5.445000	2517.401000	36.239000
4434.000000	463.345000	378.081000	5.443000	2521.808000	36.302000
4435.000000	464.003000	377.948000	5.441000	2524.499000	36.341000
4436.000000	464.632000	377.791000	5.438000	2526.872000	36.375000
4437.000000	464.961000	377.659000	5.437000	2527.775000	36.388000
4438.000000	465.289000	377.503000	5.434000	2528.509000	36.399000
4439.000000	465.917000	377.371000	5.432000	2531.043000	36.435000
4440.000000	466.580000	377.215000	5.430000	2533.597000	36.472000
4441.000000	466.903000	377.084000	5.428000	2534.468000	36.485000
4442.000000	467.875000	376.929000	5.426000	2538.704000	36.546000
4443.000000	468.204000	376.799000	5.424000	2539.613000	36.559000
4444.000000	468.565000	376.645000	5.422000	2540.527000	36.572000
4445.000000	469.520000	376.516000	5.420000	2544.833000	36.634000
4446.000000	470.183000	376.362000	5.418000	2547.388000	36.671000
4447.000000	471.139000	376.234000	5.416000	2551.700000	36.733000
4448.000000	471.437000	376.082000	5.414000	2552.276000	36.741000
4449.000000	472.440000	375.954000	5.412000	2556.841000	36.807000
4450.000000	473.097000	375.803000	5.410000	2559.368000	36.843000
4451.000000	473.760000	375.676000	5.408000	2562.092000	36.882000
4452.000000	473.754000	375.526000	5.406000	2561.030000	36.867000
4453.000000	474.684000	375.400000	5.404000	2565.199000	36.927000
4454.000000	475.301000	375.250000	5.402000	2567.508000	36.960000
4455.000000	476.004000	375.125000	5.400000	2570.444000	37.002000
4456.000000	476.959000	374.976000	5.398000	2574.581000	37.062000
4457.000000	477.622000	374.852000	5.396000	2577.307000	37.101000
4458.000000	478.954000	374.704000	5.394000	2583.475000	37.190000
4459.000000	479.282000	374.582000	5.392000	2584.403000	37.203000
4460.000000	479.909000	374.435000	5.390000	2586.764000	37.237000
4461.000000	481.199000	374.313000	5.388000	2592.877000	37.325000
4462.000000	481.826000	374.168000	5.386000	2595.244000	37.359000
4463.000000	482.817000	374.047000	5.385000	2599.747000	37.424000
4464.000000	484.119000	373.903000	5.382000	2605.750000	37.511000
4465.000000	485.451000	373.784000	5.381000	2612.089000	37.602000
4466.000000	486.411000	373.641000	5.379000	2616.260000	37.662000
4467.000000	487.331000	373.524000	5.377000	2620.382000	37.721000
4468.000000	488.663000	373.383000	5.375000	2626.551000	37.810000
4469.000000	489.618000	373.267000	5.373000	2630.868000	37.872000
4470.000000	491.254000	373.127000	5.371000	2638.670000	37.985000
4471.000000	492.586000	373.013000	5.370000	2645.015000	38.076000
4472.000000	493.501000	372.875000	5.368000	2648.948000	38.133000
4473.000000	494.833000	372.762000	5.366000	2655.295000	38.224000
4474.000000	496.135000	372.626000	5.364000	2661.307000	38.310000
4475.000000	497.424000	372.515000	5.362000	2667.430000	38.399000
4476.000000	498.756000	372.381000	5.361000	2673.607000	38.487000
4477.000000	500.046000	372.272000	5.359000	2679.739000	38.576000
4478.000000	501.634000	372.139000	5.357000	2687.290000	38.684000
4479.000000	502.966000	372.032000	5.356000	2693.649000	38.776000
4480.000000	504.931000	371.901000	5.354000	2703.222000	38.914000
4481.000000	506.520000	371.796000	5.352000	2710.964000	39.025000
4482.000000	507.809000	371.668000	5.350000	2716.926000	39.111000
4483.000000	509.141000	371.565000	5.349000	2723.297000	39.203000
4484.000000	511.069000	371.438000	5.347000	2732.678000	39.338000
4485.000000	512.991000	371.338000	5.346000	2742.210000	39.475000
4486.000000	514.924000	371.214000	5.344000	2751.626000	39.611000
4487.000000	516.585000	371.115000	5.342000	2759.770000	39.728000
4488.000000	518.550000	370.994000	5.341000	2769.360000	39.866000
4489.000000	520.139000	370.898000	5.339000	2777.128000	39.978000
4490.000000	521.769000	370.779000	5.337000	2784.933000	40.090000
4491.000000	524.062000	370.685000	5.336000	2796.471000	40.256000
4492.000000	526.324000	370.569000	5.334000	2807.660000	40.417000
4493.000000	528.587000	370.478000	5.333000	2819.044000	40.581000
4494.000000	531.185000	370.365000	5.332000	2832.028000	40.768000
4495.000000	533.478000	370.278000	5.330000	2843.589000	40.934000
4496.000000	535.395000	370.168000	5.329000	2852.956000	41.069000
4497.000000	537.667000	370.083000	5.327000	2864.410000	41.234000
4498.000000	539.960000	369.976000	5.326000	2875.788000	41.398000
4499.000000	542.223000	369.895000	5.325000	2887.208000	41.562000
4500.000000	545.478000	369.790000	5.323000	2903.724000	41.800000
4501.000000	547.742000	369.713000	5.322000	2915.161000	41.965000
4502.000000	550.077000	369.612000	5.321000	2926.791000	42.132000
4503.000000	552.942000	369.538000	5.320000	2941.446000	42.343000
4504.000000	555.229000	369.441000	5.318000	2952.835000	42.507000
4505.000000	558.197000	369.370000	5.317000	2968.050000	42.726000
4506.000000	561.060000	369.276000	5.316000	2982.514000	42.934000
4507.000000	563.980000	369.209000	5.315000	2997.495000	43.150000
4508.000000	567.549000	369.120000	5.314000	3015.730000	43.412000
4509.000000	570.141000	369.057000	5.313000	3028.993000	43.603000
4510.000000	573.409000	368.971000	5.311000	3045.643000	43.843000
4511.000000	576.599000	368.913000	5.311000	3062.104000	44.080000
4512.000000	579.233000	368.831000	5.309000	3075.413000	44.272000
4513.000000	583.100000	368.777000	5.309000	3095.487000	44.561000
4514.000000	586.355000	368.700000	5.308000	3112.120000	44.800000
4515.000000	590.298000	368.650000	5.307000	3132.623000	45.095000
4516.000000	593.857000	368.579000	5.306000	3150.898000	45.358000
4517.000000	597.414000	368.534000	5.305000	3169.382000	45.624000
4518.000000	601.018000	368.466000	5.304000	3187.922000	45.891000
4519.000000	604.876000	368.426000	5.304000	3208.034000	46.181000
4520.000000	608.784000	368.364000	5.303000	3228.219000	46.471000
4521.000000	612.966000	368.330000	5.302000	3250.088000	46.786000
4522.000000	617.249000	368.273000	5.301000	3272.295000	47.106000
4523.000000	621.172000	368.244000	5.301000	3292.833000	47.401000
4524.000000	625.377000	368.193000	5.300000	3314.660000	47.716000
4525.000000	629.576000	368.169000	5.300000	3336.701000	48.033000
4526.000000	633.464000	368.123000	5.299000	3356.892000	48.324000
4527.000000	638.000000	368.105000	5.299000	3380.764000	48.667000
4528.000000	641.866000	368.065000	5.298000	3400.881000	48.957000
4529.000000	646.464000	368.053000	5.298000	3425.124000	49.306000
4530.000000	650.960000	368.019000	5.298000	3448.625000	49.644000
4531.000000	656.164000	368.012000	5.298000	3476.135000	50.040000
4532.000000	660.435000	367.985000	5.297000	3498.501000	50.362000
4533.000000	665.268000	367.984000	5.297000	3524.100000	50.731000
4534.000000	670.097000	367.963000	5.297000	3549.473000	51.096000
4535.000000	674.706000	367.969000	5.297000	3573.949000	51.448000
4536.000000	679.233000	367.954000	5.297000	3597.779000	51.791000
4537.000000	684.443000	367.966000	5.297000	3625.494000	52.190000
4538.000000	689.599000	367.958000	5.297000	3652.725000	52.582000
4539.000000	694.512000	367.977000	5.297000	3678.938000	52.960000
4540.000000	699.638000	367.975000	5.297000	3706.078000	53.350000
4541.000000	704.881000	368.001000	5.298000	3734.111000	53.754000
4542.000000	710.411000	368.007000	5.298000	3763.460000	54.176000
4543.000000	715.619000	368.040000	5.298000	3791.394000	54.578000
4544.000000	720.747000	368.052000	5.298000	3818.689000	54.971000
4545.000000	726.327000	368.092000	5.299000	3848.672000	55.403000
4546.000000	731.826000	368.112000	5.299000	3878.017000	55.825000
4547.000000	737.328000	368.159000	5.300000	3907.677000	56.252000
4548.000000	742.871000	368.186000	5.300000	3937.346000	56.679000
4549.000000	748.744000	368.241000	5.301000	3969.063000	57.136000
4550.000000	754.243000	368.276000	5.301000	3998.588000	57.561000
4551.000000	760.116000	368.339000	5.302000	4030.410000	58.019000
4552.000000	765.582000	368.381000	5.303000	4059.858000	58.443000
4553.000000	770.822000	368.451000	5.304000	4088.423000	58.854000
4554.000000	776.953000	368.500000	5.305000	4121.495000	59.330000
4555.000000	782.838000	368.578000	5.306000	4153.589000	59.792000
4556.000000	788.969000	368.635000	5.307000	4186.771000	60.270000
4557.000000	794.137000	368.721000	5.308000	4215.174000	60.679000
4558.000000	799.677000	368.786000	5.309000	4245.322000	61.113000
4559.000000	805.562000	368.879000	5.310000	4277.642000	61.578000
4560.000000	811.061000	368.951000	5.311000	4307.688000	62.011000
4561.000000	816.557000	369.051000	5.313000	4338.062000	62.448000
4562.000000	822.444000	369.131000	5.314000	4370.279000	62.912000
4563.000000	827.909000	369.239000	5.315000	4400.605000	63.348000
4564.000000	833.784000	369.327000	5.317000	4432.884000	63.813000
4565.000000	839.616000	369.442000	5.318000	4465.288000	64.279000
4566.000000	845.167000	369.537000	5.320000	4495.967000	64.721000
4567.000000	850.294000	369.660000	5.321000	4524.745000	65.135000
4568.000000	855.874000	369.763000	5.323000	4555.701000	65.581000
4569.000000	861.378000	369.893000	5.325000	4586.610000	66.026000
4570.000000	867.214000	370.003000	5.326000	4619.055000	66.493000
4571.000000	872.056000	370.140000	5.328000	4646.577000	66.889000
4572.000000	877.296000	370.257000	5.330000	4675.964000	67.312000
4573.000000	882.456000	370.401000	5.332000	4705.307000	67.735000
4574.000000	887.369000	370.525000	5.334000	4733.078000	68.134000
4575.000000	892.198000	370.676000	5.336000	4760.775000	68.533000
4576.000000	896.746000	370.806000	5.338000	4786.717000	68.906000
4577.000000	901.317000	370.963000	5.340000	4813.160000	69.287000
4578.000000	906.485000	371.099000	5.342000	4842.532000	69.710000
4579.000000	910.726000	371.263000	5.344000	4867.332000	70.067000
4580.000000	914.920000	371.405000	5.346000	4891.619000	70.417000
4581.000000	919.165000	371.574000	5.349000	4916.555000	70.776000
4582.000000	923.066000	371.721000	5.351000	4939.380000	71.104000
4583.000000	926.926000	371.896000	5.354000	4962.364000	71.435000
4584.000000	931.204000	372.049000	5.356000	4987.317000	71.794000
4585.000000	934.729000	372.229000	5.358000	5008.616000	72.101000
4586.000000	938.338000	372.386000	5.361000	5030.087000	72.410000
4587.000000	942.203000	372.571000	5.363000	5053.314000	72.744000
4588.000000	944.797000	372.734000	5.366000	5069.433000	72.976000
4589.000000	947.702000	372.923000	5.368000	5087.598000	73.238000
4590.000000	951.005000	373.089000	5.371000	5107.606000	73.526000
4591.000000	953.605000	373.282000	5.374000	5124.219000	73.765000
4592.000000	956.497000	373.452000	5.376000	5142.096000	74.022000
4593.000000	959.438000	373.649000	5.379000	5160.627000	74.289000
